"user_id","course_id","item_id","module_id","item_start_ts","item_complete_ts","module_order"
"131266","RMFRum1BEeWXrA6ju0fv","cnA4","UlD0","2016-04-16 08:12:11.23","2016-04-16 08:13:05.886","0"
"569876","GdeNrll1EeSROyIACtiV","ruX7","U70C","2016-08-22 22:10:52.624","2016-08-22 22:17:29.924","0"
"274823","RMFRum1BEeWXrA6ju0fv","Jm1s","nCCL","2016-01-20 02:49:02.254","2016-01-20 02:57:30.273","3"
"565483","7A1yFTaREeWWBQrVFXqd","NhDl","Avge","2016-01-25 12:06:40.423","2016-01-25 12:06:52.552","5"
"563741","7A1yFTaREeWWBQrVFXqd","GoNc","a91A","2016-06-07 07:14:09.285","2016-06-07 07:15:43.752","3"
"676756","GdeNrll1EeSROyIACtiV","YS6F","C36e","2016-08-03 22:53:30.206","2016-08-03 22:57:35.583","2"
"577731","RMFRum1BEeWXrA6ju0fv","QLz9","xeqL","2016-01-20 19:43:40.912","[NULL]","1"
"163121","7A1yFTaREeWWBQrVFXqd","m6Jz","VVmL","2016-05-09 10:43:57.343","[NULL]","1"
"304134","7A1yFTaREeWWBQrVFXqd","WgsF","xNVL","2016-04-23 17:02:33.019","[NULL]","6"
"68121","GdeNrll1EeSROyIACtiV","SQDq","Ebrt","2016-02-20 14:16:39.457","2016-02-20 14:50:12.179","3"
"569876","GdeNrll1EeSROyIACtiV","75Es","VaMv","2016-07-31 18:40:45.443","[NULL]","1"
"237860","7A1yFTaREeWWBQrVFXqd","7APq","xNVL","2016-12-22 13:47:18.143","[NULL]","6"
"642798","RMFRum1BEeWXrA6ju0fv","NUer","UlD0","2016-12-08 16:37:37.188","2016-12-08 16:37:37.188","0"
"565483","RMFRum1BEeWXrA6ju0fv","9Aep","nCCL","2016-01-12 09:45:18.802","[NULL]","3"
"193668","7A1yFTaREeWWBQrVFXqd","W0U3","Avge","2016-01-15 14:58:46.517","2016-01-15 14:58:46.517","5"
"107503","GdeNrll1EeSROyIACtiV","0PXP","VaMv","2016-02-16 11:33:45.396","2016-02-16 11:33:45.396","1"
"518312","7A1yFTaREeWWBQrVFXqd","Ktdf","VVmL","2016-11-14 04:57:20.45","2016-11-14 04:58:00.782","1"
"93471","RMFRum1BEeWXrA6ju0fv","YOBK","nCCL","2016-01-21 05:02:51.361","2016-01-21 05:07:11.05","3"
"657785","GdeNrll1EeSROyIACtiV","75Es","VaMv","2016-05-17 00:59:31.774","2016-05-17 01:03:45.278","1"
"642798","RMFRum1BEeWXrA6ju0fv","pSHG","6BaZ","2016-10-30 12:00:01.039","2016-10-30 12:04:10.118","2"
"123687","7A1yFTaREeWWBQrVFXqd","k4ED","Avge","2016-07-23 04:43:51.056","[NULL]","5"
"193668","7A1yFTaREeWWBQrVFXqd","EFuQ","JpGj","2016-01-21 09:16:10.613","2016-01-21 09:16:10.613","4"
"664642","7A1yFTaREeWWBQrVFXqd","YpNQ","xNVL","2016-04-09 08:31:53.47","2016-04-09 09:00:42.022","6"
"193668","7A1yFTaREeWWBQrVFXqd","eqEg","Avge","2016-01-15 15:07:29.245","2016-01-15 15:07:29.245","5"
"551865","7A1yFTaREeWWBQrVFXqd","vjiO","a91A","2016-02-09 04:23:09.947","2016-02-09 04:41:15.461","3"
"107503","GdeNrll1EeSROyIACtiV","yGwo","C36e","2016-03-10 08:32:37.442","2016-03-10 08:32:37.442","2"
"107503","GdeNrll1EeSROyIACtiV","NoDe","VaMv","2016-02-19 09:08:55.548","2016-02-19 09:50:38.46","1"
"493750","7A1yFTaREeWWBQrVFXqd","DCzL","JpGj","2016-03-22 01:55:32.239","2016-03-22 02:16:11.215","4"
"39383","RMFRum1BEeWXrA6ju0fv","wkAH","xeqL","2016-06-07 01:28:17.047","2016-06-07 01:31:31.823","1"
"131266","RMFRum1BEeWXrA6ju0fv","zbDv","UlD0","2016-04-16 08:21:32.102","2016-04-16 08:21:32.102","0"
"163121","RMFRum1BEeWXrA6ju0fv","Wc1F","UlD0","2016-02-17 06:45:21.235","2016-02-17 07:02:01.699","0"
"190277","7A1yFTaREeWWBQrVFXqd","DSYn","Avge","2016-01-22 17:34:10.457","2016-01-22 17:37:29.975","5"
"226466","7A1yFTaREeWWBQrVFXqd","jxql","Avge","2016-05-04 13:17:48.978","2016-05-04 13:17:48.978","5"
"35610","RMFRum1BEeWXrA6ju0fv","wkAH","xeqL","2016-08-09 20:03:22.889","2016-08-09 20:09:51.028","1"
"419414","7A1yFTaREeWWBQrVFXqd","plCV","6Zdm","2016-09-07 04:51:57.496","2016-09-07 04:56:35.371","0"
"18256","GdeNrll1EeSROyIACtiV","H7Pv","C36e","2016-02-21 03:34:26.54","2016-02-21 03:34:26.54","2"
"335122","GdeNrll1EeSROyIACtiV","3YLA","Ebrt","2016-04-26 04:55:59.23","2016-04-26 05:02:00.208","3"
"53694","7A1yFTaREeWWBQrVFXqd","0Pax","JpGj","2016-07-27 14:26:38.154","2016-07-27 14:31:15.12","4"
"565483","7A1yFTaREeWWBQrVFXqd","AtKA","Avge","2016-01-22 08:13:48.946","2016-01-22 08:13:48.946","5"
"604252","GdeNrll1EeSROyIACtiV","J5vC","C36e","2016-11-24 09:18:12.324","2016-11-24 10:35:44.939","2"
"551865","RMFRum1BEeWXrA6ju0fv","YOBK","6BaZ","2016-02-08 06:56:50.26","2016-02-08 07:07:12.932","2"
"304134","RMFRum1BEeWXrA6ju0fv","zaa3","6BaZ","2016-04-17 18:15:45.20","2016-04-17 18:15:45.20","2"
"410099","7A1yFTaREeWWBQrVFXqd","pl4K","AWp2","2016-05-26 17:29:49.136","2016-05-26 17:29:49.136","2"
"570577","7A1yFTaREeWWBQrVFXqd","h9d5","6Zdm","2016-02-06 13:47:23.733","2016-02-06 13:50:48.455","0"
"18256","GdeNrll1EeSROyIACtiV","ZOTm","VaMv","2016-02-21 03:00:55.711","[NULL]","1"
"58741","7A1yFTaREeWWBQrVFXqd","YpNQ","AWp2","2016-04-16 13:27:30.655","2016-04-16 13:35:41.236","2"
"493750","7A1yFTaREeWWBQrVFXqd","W0U3","AWp2","2016-02-24 22:38:52","2016-02-24 22:38:52","2"
"664642","GdeNrll1EeSROyIACtiV","tF3m","Ebrt","2016-09-19 17:25:56.835","2016-09-19 17:32:32.616","3"
"584510","7A1yFTaREeWWBQrVFXqd","DCzL","VVmL","2016-02-13 16:11:35.799","2016-02-13 16:13:56.03","1"
"480039","GdeNrll1EeSROyIACtiV","7iJV","VaMv","2016-06-16 22:31:27.903","2016-06-16 22:35:34.419","1"
"445983","RMFRum1BEeWXrA6ju0fv","IHss","UlD0","2016-02-28 18:25:25.712","[NULL]","0"
"37901","7A1yFTaREeWWBQrVFXqd","7APq","6Zdm","2016-05-10 02:41:02.381","2016-05-10 02:51:30.891","0"
"335122","GdeNrll1EeSROyIACtiV","0PXP","Ebrt","2016-02-05 16:38:58.628","2016-02-05 16:38:58.628","3"
"466207","7A1yFTaREeWWBQrVFXqd","KBil","Avge","2016-10-24 13:52:04.598","[NULL]","5"
"587828","GdeNrll1EeSROyIACtiV","9T5o","VaMv","2016-02-08 20:40:46.172","2016-02-08 20:40:53.043","1"
"676756","GdeNrll1EeSROyIACtiV","H7Pv","VaMv","2016-08-03 23:04:53.838","[NULL]","1"
"232737","RMFRum1BEeWXrA6ju0fv","JDoL","nCCL","2016-11-18 16:59:57.727","2016-11-18 17:05:20.939","3"
"205388","7A1yFTaREeWWBQrVFXqd","T9R7","JpGj","2016-05-20 18:39:19.888","2016-05-20 18:39:19.888","4"
"107503","7A1yFTaREeWWBQrVFXqd","RqkS","AWp2","2016-01-18 13:19:53.536","2016-01-18 13:19:53.536","2"
"679703","7A1yFTaREeWWBQrVFXqd","JPKA","a91A","2016-01-05 21:53:06.627","2016-01-05 21:53:06.627","3"
"260834","GdeNrll1EeSROyIACtiV","H7Pv","Ebrt","2016-02-20 07:38:21.836","2016-02-20 07:38:21.836","3"
"587828","GdeNrll1EeSROyIACtiV","9T5o","Ebrt","2016-02-08 20:40:46.172","2016-02-08 20:40:53.043","3"
"502753","RMFRum1BEeWXrA6ju0fv","9Aep","xeqL","2016-11-28 06:45:33.08","[NULL]","1"
"286484","GdeNrll1EeSROyIACtiV","ZRXC","VaMv","2016-05-11 21:53:31.468","2016-05-11 21:55:22.536","1"
"37901","GdeNrll1EeSROyIACtiV","AJTy","C36e","2016-04-29 14:16:32.58","2016-04-29 14:20:08.266","2"
"274823","GdeNrll1EeSROyIACtiV","GVac","VaMv","2016-01-01 02:06:21.603","[NULL]","1"
"657785","7A1yFTaREeWWBQrVFXqd","oEjg","Avge","2016-07-08 20:02:36.626","2016-07-08 20:02:39.167","5"
"466207","7A1yFTaREeWWBQrVFXqd","wYO1","AWp2","2016-09-03 04:09:19.856","[NULL]","2"
"657785","7A1yFTaREeWWBQrVFXqd","EFuQ","a91A","2016-07-22 00:18:02.526","2016-07-22 00:18:02.526","3"
"587828","GdeNrll1EeSROyIACtiV","ZRXC","Ebrt","2016-02-03 23:38:58.638","2016-02-03 23:46:45.516","3"
"428987","GdeNrll1EeSROyIACtiV","9T5o","U70C","2016-09-18 05:44:56.944","2016-09-18 05:45:39.232","0"
"587828","GdeNrll1EeSROyIACtiV","3vb3","C36e","2016-01-23 06:22:32.531","2016-01-29 20:48:50.342","2"
"445983","7A1yFTaREeWWBQrVFXqd","jxql","JpGj","2016-02-29 08:11:44.924","2016-02-29 08:11:44.924","4"
"466207","RMFRum1BEeWXrA6ju0fv","bQ5B","nCCL","2016-12-20 05:40:20.30","2016-12-20 11:03:34.631","3"
"428987","RMFRum1BEeWXrA6ju0fv","BM3d","UlD0","2016-01-15 13:24:44.812","2016-01-15 13:46:05.626","0"
"68121","GdeNrll1EeSROyIACtiV","mrPn","C36e","2016-02-12 17:23:48.711","2016-02-12 17:32:00.343","2"
"570577","7A1yFTaREeWWBQrVFXqd","yHJA","6Zdm","2016-05-27 20:40:16.764","2016-05-27 21:16:19.298","0"
"107503","7A1yFTaREeWWBQrVFXqd","90y7","xNVL","2016-01-12 10:50:18.963","2016-01-12 10:50:27.29","6"
"419414","7A1yFTaREeWWBQrVFXqd","DSYn","VVmL","2016-09-06 03:36:37.374","2016-09-07 04:29:40.667","1"
"131266","7A1yFTaREeWWBQrVFXqd","T9R7","xNVL","2016-04-15 15:54:02.337","2016-04-15 15:54:02.337","6"
"567746","RMFRum1BEeWXrA6ju0fv","R8pf","UlD0","2016-08-28 09:44:28.523","2016-08-28 09:49:57.773","0"
"115365","GdeNrll1EeSROyIACtiV","AsWf","U70C","2016-06-03 13:41:53.691","2016-06-07 12:28:46.824","0"
"551865","7A1yFTaREeWWBQrVFXqd","tElm","AWp2","2016-02-15 10:03:53.632","2016-02-15 10:03:53.632","2"
"480039","GdeNrll1EeSROyIACtiV","75Es","C36e","2016-06-16 22:22:52.339","2016-06-16 22:26:15.538","2"
"226466","7A1yFTaREeWWBQrVFXqd","vjiO","Avge","2016-05-05 11:41:48.354","2016-05-05 11:49:04.054","5"
"54517","RMFRum1BEeWXrA6ju0fv","RyJ6","UlD0","2016-04-19 17:19:20.885","[NULL]","0"
"68121","RMFRum1BEeWXrA6ju0fv","SdGo","6BaZ","2016-03-19 21:12:01.056","2016-03-19 21:12:01.056","2"
"53694","7A1yFTaREeWWBQrVFXqd","obNE","6Zdm","2016-07-27 14:02:14.768","[NULL]","0"
"131266","7A1yFTaREeWWBQrVFXqd","AtKA","Avge","2016-04-15 15:30:18.751","2016-04-15 15:30:18.751","5"
"410099","GdeNrll1EeSROyIACtiV","U52T","U70C","2016-01-06 18:22:26.709","2016-01-06 18:24:29.863","0"
"208049","7A1yFTaREeWWBQrVFXqd","AtKA","6Zdm","2016-11-28 06:59:02.174","2016-11-28 07:04:19.663","0"
"205388","RMFRum1BEeWXrA6ju0fv","9Aep","xeqL","2016-06-08 11:38:29.438","2016-06-08 11:40:15.269","1"
"518312","7A1yFTaREeWWBQrVFXqd","11mb","Avge","2016-11-15 18:36:10.727","2016-11-15 18:37:20.041","5"
"31655","7A1yFTaREeWWBQrVFXqd","RG4X","a91A","2016-08-01 21:42:20.22","2016-08-01 21:43:58.763","3"
"18256","GdeNrll1EeSROyIACtiV","H7Pv","U70C","2016-02-21 03:34:26.54","2016-02-21 03:34:26.54","0"
"226466","RMFRum1BEeWXrA6ju0fv","YkF1","nCCL","2016-03-28 17:16:25.984","2016-03-28 17:16:25.984","3"
"466077","7A1yFTaREeWWBQrVFXqd","jxql","6Zdm","2016-05-06 18:46:23.992","2016-05-06 18:46:23.992","0"
"48512","GdeNrll1EeSROyIACtiV","Lus6","U70C","2016-05-03 03:37:01.608","2016-05-03 03:37:01.608","0"
"502753","RMFRum1BEeWXrA6ju0fv","9ux8","nCCL","2016-12-07 07:04:06.884","2016-12-07 07:04:48.971","3"
"563741","7A1yFTaREeWWBQrVFXqd","nldq","6Zdm","2016-06-07 07:20:21.237","2016-06-07 07:20:34.376","0"
"190277","7A1yFTaREeWWBQrVFXqd","hfT8","6Zdm","2016-01-20 17:51:52.627","2016-01-20 17:51:52.627","0"
"30737","7A1yFTaREeWWBQrVFXqd","vjiO","xNVL","2016-08-03 13:06:23.065","2016-08-03 13:19:12.608","6"
"48512","RMFRum1BEeWXrA6ju0fv","NUer","6BaZ","2016-08-04 20:21:13.277","2016-08-04 20:21:13.277","2"
"563741","7A1yFTaREeWWBQrVFXqd","pa6B","AWp2","2016-06-07 07:30:39.236","[NULL]","2"
"78405","7A1yFTaREeWWBQrVFXqd","bSyA","JpGj","2016-01-21 20:13:25.085","2016-01-21 20:21:46.728","4"
"410099","GdeNrll1EeSROyIACtiV","GVac","Ebrt","2016-01-04 18:01:37.627","2016-01-04 18:05:17.067","3"
"657785","GdeNrll1EeSROyIACtiV","ZRXC","VaMv","2016-06-12 13:50:07.759","[NULL]","1"
"6334","RMFRum1BEeWXrA6ju0fv","SdGo","xeqL","2016-01-17 23:17:33.227","2016-01-17 23:17:33.227","1"
"93471","GdeNrll1EeSROyIACtiV","KyGC","U70C","2016-01-11 10:24:33.526","2016-01-11 10:32:38.292","0"
"193668","RMFRum1BEeWXrA6ju0fv","F5Ba","UlD0","2016-11-16 14:13:26.695","[NULL]","0"
"39383","7A1yFTaREeWWBQrVFXqd","GoNc","6Zdm","2016-05-04 17:33:00.913","[NULL]","0"
"376444","7A1yFTaREeWWBQrVFXqd","CZk7","Avge","2016-04-25 19:08:23.921","2016-04-25 19:11:45.176","5"
"664642","RMFRum1BEeWXrA6ju0fv","Qy8b","xeqL","2016-01-10 12:09:20.578","2016-01-10 12:12:14.472","1"
"518312","7A1yFTaREeWWBQrVFXqd","m6Jz","6Zdm","2016-11-14 03:35:17.23","2016-11-14 03:37:27.771","0"
"657785","7A1yFTaREeWWBQrVFXqd","e5jg","xNVL","2016-07-30 02:05:49.213","[NULL]","6"
"75837","7A1yFTaREeWWBQrVFXqd","VwTr","JpGj","2016-01-18 16:20:16.861","2016-01-18 16:29:55.283","4"
"75837","7A1yFTaREeWWBQrVFXqd","obNE","xNVL","2016-01-11 19:24:13.552","2016-01-11 21:00:18.304","6"
"466077","7A1yFTaREeWWBQrVFXqd","WlvL","JpGj","2016-05-06 17:46:34.513","2016-05-06 17:46:34.513","4"
"190277","7A1yFTaREeWWBQrVFXqd","TlsQ","xNVL","2016-02-18 16:14:59.564","2016-02-18 16:16:27.655","6"
"569876","RMFRum1BEeWXrA6ju0fv","HNo9","xeqL","2016-09-28 13:09:55.959","[NULL]","1"
"237860","7A1yFTaREeWWBQrVFXqd","u3Fb","xNVL","2016-06-27 20:35:05.884","2016-12-22 06:02:20.502","6"
"664642","GdeNrll1EeSROyIACtiV","1bY0","U70C","2016-09-12 10:06:58.619","2016-09-12 10:10:04.209","0"
"304134","7A1yFTaREeWWBQrVFXqd","pkju","VVmL","2016-04-23 16:59:48.32","[NULL]","1"
"676756","7A1yFTaREeWWBQrVFXqd","GoNc","VVmL","2016-12-30 08:54:12.64","2016-12-30 08:56:07.712","1"
"502753","7A1yFTaREeWWBQrVFXqd","TlsQ","xNVL","2016-12-20 01:42:11.213","2016-12-20 01:44:38.337","6"
"226466","RMFRum1BEeWXrA6ju0fv","zbDv","nCCL","2016-03-21 14:48:05.117","2016-03-21 14:48:05.117","3"
"466207","7A1yFTaREeWWBQrVFXqd","m6Jz","JpGj","2016-09-15 12:14:11.303","2016-09-15 12:23:19.44","4"
"260834","RMFRum1BEeWXrA6ju0fv","pAba","xeqL","2016-02-14 15:34:48.164","2016-02-15 18:53:02.201","1"
"58741","7A1yFTaREeWWBQrVFXqd","T9R7","AWp2","2016-04-16 10:40:55.859","2016-04-16 10:40:55.859","2"
"193668","7A1yFTaREeWWBQrVFXqd","BciF","Avge","2016-01-22 18:00:48.332","2016-01-22 18:00:48.332","5"
"163121","7A1yFTaREeWWBQrVFXqd","m6Jz","a91A","2016-05-09 10:43:57.343","[NULL]","3"
"657785","7A1yFTaREeWWBQrVFXqd","e5jg","6Zdm","2016-07-30 02:05:49.213","[NULL]","0"
"304134","GdeNrll1EeSROyIACtiV","mrPn","Ebrt","2016-04-19 13:54:45.701","2016-04-19 13:57:55.531","3"
"551865","GdeNrll1EeSROyIACtiV","Dci3","C36e","2016-03-09 06:08:43.656","2016-03-09 07:42:52.278","2"
"35610","7A1yFTaREeWWBQrVFXqd","4gKO","Avge","2016-12-10 17:39:45.093","2016-12-10 17:39:48.161","5"
"551865","7A1yFTaREeWWBQrVFXqd","snP1","6Zdm","2016-02-08 08:58:43.769","2016-02-08 09:06:10.628","0"
"551865","7A1yFTaREeWWBQrVFXqd","vjiO","Avge","2016-02-09 04:23:09.947","2016-02-09 04:41:15.461","5"
"642798","7A1yFTaREeWWBQrVFXqd","DSYn","a91A","2016-07-20 03:08:18.52","2016-07-20 03:11:39.934","3"
"583935","7A1yFTaREeWWBQrVFXqd","W0U3","6Zdm","2016-02-06 20:47:07.475","2016-02-06 20:47:07.475","0"
"419075","7A1yFTaREeWWBQrVFXqd","Ktdf","Avge","2016-02-24 18:58:36.381","[NULL]","5"
"190277","7A1yFTaREeWWBQrVFXqd","TlsQ","6Zdm","2016-02-18 16:14:59.564","2016-02-18 16:16:27.655","0"
"584510","7A1yFTaREeWWBQrVFXqd","0Pax","VVmL","2016-02-13 15:38:08.036","2016-02-13 15:38:38.558","1"
"107503","GdeNrll1EeSROyIACtiV","f839","C36e","2016-03-10 08:16:41.228","2016-03-10 08:21:17.879","2"
"190277","7A1yFTaREeWWBQrVFXqd","o19g","xNVL","2016-02-18 16:11:15.579","2016-02-18 16:11:15.579","6"
"410099","7A1yFTaREeWWBQrVFXqd","h9d5","xNVL","2016-05-18 18:44:06.352","[NULL]","6"
"115365","7A1yFTaREeWWBQrVFXqd","YpNQ","a91A","2016-01-18 17:18:33.631","2016-01-18 19:11:30.535","3"
"131266","7A1yFTaREeWWBQrVFXqd","NhDl","xNVL","2016-04-15 15:28:38.702","2016-04-15 15:30:05.406","6"
"551865","GdeNrll1EeSROyIACtiV","Emra","C36e","2016-06-11 19:25:36.608","2016-06-11 19:26:09.396","2"
"551865","7A1yFTaREeWWBQrVFXqd","DCzL","VVmL","2016-02-08 10:37:22.687","2016-02-08 10:47:26.677","1"
"93471","GdeNrll1EeSROyIACtiV","950x","VaMv","2016-01-11 10:19:57.101","2016-01-11 10:26:48.431","1"
"569876","GdeNrll1EeSROyIACtiV","O6cZ","Ebrt","2016-08-16 23:19:56.608","[NULL]","3"
"226466","GdeNrll1EeSROyIACtiV","yPCi","Ebrt","2016-04-24 16:53:55.05","2016-04-24 16:53:55.05","3"
"179604","GdeNrll1EeSROyIACtiV","qWWF","C36e","2016-02-14 02:19:59.571","2016-02-14 02:28:41.889","2"
"419414","7A1yFTaREeWWBQrVFXqd","nldq","6Zdm","2016-09-06 03:12:45.662","2016-09-06 03:26:01.499","0"
"37901","7A1yFTaREeWWBQrVFXqd","u3Fb","VVmL","2016-05-10 02:18:57.632","[NULL]","1"
"205388","7A1yFTaREeWWBQrVFXqd","7APq","a91A","2016-06-01 19:13:16.088","[NULL]","3"
"190277","7A1yFTaREeWWBQrVFXqd","pkju","6Zdm","2016-01-22 19:01:46.794","2016-01-22 19:06:03.622","0"
"419075","7A1yFTaREeWWBQrVFXqd","u3Fb","Avge","2016-03-24 17:39:10.267","[NULL]","5"
"417282","GdeNrll1EeSROyIACtiV","p7wR","VaMv","2016-06-06 10:18:06.49","2016-06-06 10:23:55.211","1"
"193649","RMFRum1BEeWXrA6ju0fv","cnA4","nCCL","2016-03-06 05:17:34.442","[NULL]","3"
"570577","7A1yFTaREeWWBQrVFXqd","bDBV","xNVL","2016-05-26 09:39:13.933","2016-05-26 09:39:13.933","6"
"205388","RMFRum1BEeWXrA6ju0fv","YOBK","nCCL","2016-06-08 12:48:05.709","2016-06-08 13:11:33.668","3"
"37901","GdeNrll1EeSROyIACtiV","QuZs","U70C","2016-05-21 02:34:16.454","2016-05-21 02:40:35.34","0"
"376444","7A1yFTaREeWWBQrVFXqd","11mb","Avge","2016-05-07 17:23:48.338","2016-05-07 17:24:56.577","5"
"193668","7A1yFTaREeWWBQrVFXqd","YpNQ","VVmL","2016-01-15 15:32:12.773","2016-01-15 15:45:12.485","1"
"30737","7A1yFTaREeWWBQrVFXqd","k4ED","VVmL","2016-08-05 10:50:28.828","2016-08-05 10:55:40.905","1"
"237860","7A1yFTaREeWWBQrVFXqd","4ahK","AWp2","2016-12-22 06:38:14.61","2016-12-22 06:56:49.763","2"
"48512","RMFRum1BEeWXrA6ju0fv","Xnxt","UlD0","2016-08-04 23:27:41.095","2016-08-04 23:27:41.095","0"
"18256","RMFRum1BEeWXrA6ju0fv","Jm1s","UlD0","2016-02-15 21:13:39.501","[NULL]","0"
"18256","GdeNrll1EeSROyIACtiV","3YLA","U70C","2016-01-04 04:20:31.948","2016-01-04 04:21:52.026","0"
"254679","GdeNrll1EeSROyIACtiV","nUOh","U70C","2016-12-28 19:26:11.407","2016-12-28 19:27:15.782","0"
"31655","RMFRum1BEeWXrA6ju0fv","mWch","UlD0","2016-04-09 09:48:45.693","2016-04-09 09:48:45.693","0"
"518312","7A1yFTaREeWWBQrVFXqd","HtpH","Avge","2016-11-15 19:41:59.461","2016-11-15 19:50:11.976","5"
"480039","7A1yFTaREeWWBQrVFXqd","HtpH","Avge","2016-06-15 18:05:15.42","2016-06-15 18:09:52.072","5"
"193649","7A1yFTaREeWWBQrVFXqd","pkju","Avge","2016-05-06 03:34:55.502","[NULL]","5"
"335122","7A1yFTaREeWWBQrVFXqd","NhDl","Avge","2016-01-03 05:06:52.888","2016-01-03 05:09:43.046","5"
"13439","GdeNrll1EeSROyIACtiV","8IUb","U70C","2016-09-16 13:23:08.646","2016-09-16 13:55:51.586","0"
"503067","RMFRum1BEeWXrA6ju0fv","hVKH","UlD0","2016-04-14 08:59:23.618","2016-04-24 06:27:33.88","0"
"53694","GdeNrll1EeSROyIACtiV","lNji","Ebrt","2016-05-15 23:28:51.108","2016-05-15 23:30:10.702","3"
"466207","7A1yFTaREeWWBQrVFXqd","W0U3","a91A","2016-09-02 16:11:41.05","[NULL]","3"
"417282","RMFRum1BEeWXrA6ju0fv","cnA4","nCCL","2016-09-27 05:13:00.427","[NULL]","3"
"78405","7A1yFTaREeWWBQrVFXqd","KBil","AWp2","2016-01-03 22:26:35.987","2016-01-03 22:50:47","2"
"115365","7A1yFTaREeWWBQrVFXqd","AtKA","xNVL","2016-01-14 19:27:49.138","2016-01-14 19:27:49.138","6"
"480039","RMFRum1BEeWXrA6ju0fv","ek1g","xeqL","2016-06-13 20:05:29.215","[NULL]","1"
"502753","RMFRum1BEeWXrA6ju0fv","HNo9","nCCL","2016-11-28 06:37:20.618","2016-11-28 06:38:16.337","3"
"226466","GdeNrll1EeSROyIACtiV","4B5f","U70C","2016-04-24 22:09:32.821","2016-04-24 22:17:17.307","0"
"335122","7A1yFTaREeWWBQrVFXqd","TIAK","JpGj","2016-02-13 17:47:04.443","2016-02-13 17:57:54.70","4"
"642798","7A1yFTaREeWWBQrVFXqd","DSYn","JpGj","2016-07-20 03:08:18.52","2016-07-20 03:11:39.934","4"
"480039","7A1yFTaREeWWBQrVFXqd","u3Fb","a91A","2016-03-11 02:14:38.364","[NULL]","3"
"205388","7A1yFTaREeWWBQrVFXqd","DSYn","VVmL","2016-05-22 13:07:00.359","2016-05-22 13:10:29.907","1"
"563741","RMFRum1BEeWXrA6ju0fv","cnA4","nCCL","2016-03-17 06:13:42.926","[NULL]","3"
"35610","7A1yFTaREeWWBQrVFXqd","NhDl","a91A","2016-11-28 20:44:20.636","2016-11-28 20:45:16.39","3"
"570577","RMFRum1BEeWXrA6ju0fv","cnA4","UlD0","2016-07-17 07:35:02.821","[NULL]","0"
"493750","GdeNrll1EeSROyIACtiV","Pm7a","U70C","2016-03-04 23:23:25.568","2016-03-04 23:28:54.964","0"
"564170","RMFRum1BEeWXrA6ju0fv","IYp9","UlD0","2016-02-01 10:11:59.946","2016-02-01 10:11:59.946","0"
"604252","GdeNrll1EeSROyIACtiV","9BqZ","VaMv","2016-11-13 07:11:25.217","2016-11-13 07:14:07.521","1"
"664642","7A1yFTaREeWWBQrVFXqd","GoNc","JpGj","2016-04-09 07:59:08.746","2016-04-09 08:01:42.232","4"
"376444","RMFRum1BEeWXrA6ju0fv","YOBK","nCCL","2016-04-21 13:53:29.846","2016-04-21 13:57:11.006","3"
"226466","7A1yFTaREeWWBQrVFXqd","Ktdf","6Zdm","2016-05-04 14:23:28.21","[NULL]","0"
"37901","7A1yFTaREeWWBQrVFXqd","pkju","xNVL","2016-05-10 02:00:36.972","[NULL]","6"
"565483","RMFRum1BEeWXrA6ju0fv","BM3d","6BaZ","2016-01-31 10:03:50.487","2016-01-31 10:05:57.12","2"
"335122","7A1yFTaREeWWBQrVFXqd","TlsQ","a91A","2016-01-23 06:32:08.673","2016-01-23 06:34:13.071","3"
"483883","7A1yFTaREeWWBQrVFXqd","snP1","VVmL","2016-06-05 17:19:29.216","2016-06-05 17:23:54.359","1"
"123687","7A1yFTaREeWWBQrVFXqd","h9d5","Avge","2016-07-23 04:13:26.245","[NULL]","5"
"335122","7A1yFTaREeWWBQrVFXqd","NhDl","AWp2","2016-01-03 05:06:52.888","2016-01-03 05:09:43.046","2"
"67832","7A1yFTaREeWWBQrVFXqd","HtpH","Avge","2016-08-21 21:49:18.862","2016-08-22 03:00:44.683","5"
"16329","RMFRum1BEeWXrA6ju0fv","9Aep","nCCL","2016-05-02 20:23:32.602","[NULL]","3"
"584510","7A1yFTaREeWWBQrVFXqd","yHJA","xNVL","2016-02-14 11:33:16.424","2016-02-14 12:12:32.749","6"
"193668","GdeNrll1EeSROyIACtiV","Lus6","U70C","2016-01-21 15:13:24.334","2016-01-21 15:13:24.334","0"
"190277","7A1yFTaREeWWBQrVFXqd","hfT8","VVmL","2016-01-20 17:51:52.627","2016-01-20 17:51:52.627","1"
"563741","7A1yFTaREeWWBQrVFXqd","wYO1","VVmL","2016-06-07 07:20:51.34","2016-06-07 07:22:05.303","1"
"48512","RMFRum1BEeWXrA6ju0fv","LP1k","UlD0","2016-08-05 03:06:20.201","2016-08-05 03:14:45.846","0"
"123687","7A1yFTaREeWWBQrVFXqd","VwTr","6Zdm","2016-07-23 04:36:00.722","[NULL]","0"
"37901","7A1yFTaREeWWBQrVFXqd","tElm","AWp2","2016-05-10 02:00:17.235","2016-05-10 02:00:17.235","2"
"493750","RMFRum1BEeWXrA6ju0fv","HNo9","UlD0","2016-11-14 01:37:37.044","2016-11-14 01:39:41.242","0"
"466077","7A1yFTaREeWWBQrVFXqd","bDBV","Avge","2016-05-06 18:46:39.691","2016-05-06 18:46:39.691","5"
